 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  28. 8.    Time:   9:57:37
 Units: L = cm   , T = days , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

    2720.0000  0.33450E+00  0.90000E-03  0.13860E+00  0.90000E-03 -0.37029E-01 -0.45807E+03  0.34651E+03 -0.47846E+03  0.34651E+03 -0.11695E+03 -0.10000E+06 -0.39451E+04 -0.12034E+03  0.00000E+00  0.00000E+00  0.18419E+03  0.65900E+03  0.18054E+03  18806  0.00000E+00      0.000
    2730.0000  0.21380E+00  0.65000E-02  0.10599E+00  0.65000E-02 -0.36399E-01 -0.45718E+03  0.34655E+03 -0.47783E+03  0.34655E+03 -0.11732E+03 -0.10000E+06 -0.14165E+04 -0.12136E+03  0.00000E+00  0.00000E+00  0.18314E+03  0.66042E+03  0.18260E+03  18876  0.00000E+00      0.000
    2740.0000  0.44000E-02  0.57000E-02  0.44000E-02  0.57000E-02 -0.35687E-01 -0.45688E+03  0.34664E+03 -0.47838E+03  0.34664E+03 -0.11768E+03 -0.38930E+03 -0.34964E+03 -0.12268E+03  0.00000E+00  0.00000E+00  0.18324E+03  0.66225E+03  0.18387E+03  18948  0.00000E+00      0.000
    2750.0000  0.15280E+00  0.34500E-01  0.15280E+00  0.34500E-01 -0.34856E-01 -0.45670E+03  0.34691E+03 -0.47820E+03  0.34691E+03 -0.11803E+03 -0.11331E+05 -0.54485E+03 -0.12423E+03  0.00000E+00  0.00000E+00  0.18245E+03  0.66435E+03  0.18616E+03  19027  0.00000E+00      0.000
    2760.0000  0.14440E+00  0.14080E+00  0.14440E+00  0.14080E+00 -0.33924E-01 -0.45797E+03  0.34791E+03 -0.47947E+03  0.34791E+03 -0.11838E+03 -0.11726E+05 -0.45726E+03 -0.12596E+03  0.00000E+00  0.00000E+00  0.18244E+03  0.66757E+03  0.18810E+03  19096  0.00000E+00      0.000
    2770.0000  0.14660E+00  0.37390E+00  0.14660E+00  0.37390E+00 -0.32901E-01 -0.47604E+03  0.34934E+03 -0.49754E+03  0.34934E+03 -0.11871E+03 -0.10753E+03 -0.64970E+02 -0.12786E+03  0.00000E+00  0.00000E+00  0.19877E+03  0.68641E+03  0.18887E+03  19357  0.00000E+00      0.000
    2780.0000  0.93800E-01  0.39130E+00  0.93800E-01  0.39130E+00 -0.31799E-01 -0.47602E+03  0.35246E+03 -0.49752E+03  0.35246E+03 -0.11903E+03 -0.18910E+03 -0.12273E+03 -0.12991E+03  0.00000E+00  0.00000E+00  0.19544E+03  0.68730E+03  0.18978E+03  19442  0.00000E+00      0.000
    2790.0000  0.95500E-01  0.43140E+00  0.95500E-01  0.43140E+00 -0.30628E-01 -0.47573E+03  0.35540E+03 -0.49723E+03  0.35540E+03 -0.11935E+03 -0.44194E+03 -0.22132E+03 -0.13208E+03  0.00000E+00  0.00000E+00  0.19191E+03  0.68768E+03  0.19045E+03  19504  0.00000E+00      0.000
    2800.0000 -0.32351E+01  0.10710E+00 -0.32351E+01  0.10710E+00 -0.29405E-01 -0.48168E+03  0.35763E+03 -0.50318E+03  0.35763E+03 -0.11965E+03 -0.50846E+02 -0.13481E+03 -0.13435E+03  0.00000E+00  0.00000E+00  0.19529E+03  0.69414E+03  0.19096E+03  19640  0.00000E+00      0.000
    2810.0000  0.69800E-01  0.28990E+00  0.69800E-01  0.28990E+00 -0.28150E-01 -0.48772E+03  0.35912E+03 -0.50922E+03  0.35912E+03 -0.11993E+03 -0.11801E+03 -0.70963E+02 -0.13668E+03  0.00000E+00  0.00000E+00  0.19959E+03  0.70053E+03  0.19131E+03  19785  0.00000E+00      0.000
    2820.0000  0.62700E-01  0.22630E+00  0.62700E-01  0.22630E+00 -0.26888E-01 -0.48750E+03  0.36162E+03 -0.50900E+03  0.36162E+03 -0.12021E+03 -0.18654E+03 -0.12066E+03 -0.13903E+03  0.00000E+00  0.00000E+00  0.19658E+03  0.70096E+03  0.19197E+03  19827  0.00000E+00      0.000
    2830.0000  0.49100E-01  0.17710E+00  0.49100E-01  0.17710E+00 -0.25670E-01 -0.48699E+03  0.36349E+03 -0.50849E+03  0.36349E+03 -0.12047E+03 -0.29779E+03 -0.17985E+03 -0.14129E+03  0.00000E+00  0.00000E+00  0.19390E+03  0.70097E+03  0.19249E+03  19847  0.00000E+00      0.000
    2840.0000  0.13680E+00  0.00000E+00  0.13680E+00  0.00000E+00 -0.24439E-01 -0.48610E+03  0.36372E+03 -0.50760E+03  0.36372E+03 -0.12072E+03 -0.71427E+03 -0.46047E+03 -0.14358E+03  0.00000E+00  0.00000E+00  0.19251E+03  0.70110E+03  0.19350E+03  19888  0.00000E+00      0.000
    2850.0000 -0.99600E-01  0.43000E-02 -0.99600E-01  0.43000E-02 -0.23684E-01 -0.48534E+03  0.36376E+03 -0.50684E+03  0.36376E+03 -0.12096E+03 -0.41116E+03 -0.43430E+03 -0.14498E+03  0.00000E+00  0.00000E+00  0.19148E+03  0.70142E+03  0.19458E+03  19948  0.00000E+00      0.000
    2860.0000  0.73000E-01  0.11500E-01  0.73000E-01  0.11500E-01 -0.23462E-01 -0.48647E+03  0.36386E+03 -0.50797E+03  0.36386E+03 -0.12120E+03 -0.28766E+03 -0.24792E+03 -0.14539E+03  0.00000E+00  0.00000E+00  0.19227E+03  0.70343E+03  0.19546E+03  20008  0.00000E+00      0.000
    2870.0000  0.34400E-01  0.86000E-02  0.34400E-01  0.86000E-02 -0.24078E-01 -0.48606E+03  0.36394E+03 -0.50757E+03  0.36394E+03 -0.12143E+03 -0.35156E+03 -0.28703E+03 -0.14425E+03  0.00000E+00  0.00000E+00  0.19155E+03  0.70344E+03  0.19588E+03  20028  0.00000E+00      0.000
    2880.0000  0.65200E-01  0.22900E-01  0.65200E-01  0.22900E-01 -0.25784E-01 -0.48602E+03  0.36408E+03 -0.50752E+03  0.36408E+03 -0.12168E+03 -0.40748E+03 -0.28695E+03 -0.14109E+03  0.00000E+00  0.00000E+00  0.19113E+03  0.70381E+03  0.19629E+03  20091  0.00000E+00      0.000
    2890.0000  0.32400E-01  0.14500E-01  0.32400E-01  0.14500E-01 -0.28553E-01 -0.49370E+03  0.36421E+03 -0.51520E+03  0.36421E+03 -0.12195E+03 -0.12831E+03 -0.95899E+02 -0.13594E+03  0.00000E+00  0.00000E+00  0.19841E+03  0.71181E+03  0.19661E+03  20181  0.00000E+00      0.000
    2900.0000  0.20100E-01  0.90000E-02  0.20100E-01  0.90000E-02 -0.31953E-01 -0.49336E+03  0.36436E+03 -0.51486E+03  0.36436E+03 -0.12226E+03 -0.15330E+03 -0.11948E+03 -0.12963E+03  0.00000E+00  0.00000E+00  0.19761E+03  0.71181E+03  0.19695E+03  20201  0.00000E+00      0.000
    2910.0000 -0.44170E+00  0.37000E-02 -0.44170E+00  0.37000E-02 -0.35416E-01 -0.49373E+03  0.36444E+03 -0.51523E+03  0.36444E+03 -0.12259E+03 -0.11707E+03 -0.11916E+03 -0.12320E+03  0.00000E+00  0.00000E+00  0.19757E+03  0.71236E+03  0.19713E+03  20261  0.00000E+00      0.000
    2920.0000  0.80000E-02  0.36000E-02  0.79998E-02  0.36000E-02 -0.39647E-01 -0.49417E+03  0.36447E+03 -0.51567E+03  0.36447E+03 -0.12297E+03 -0.15669E+03 -0.12253E+03 -0.11819E+03  0.00000E+00  0.00000E+00  0.19760E+03  0.71287E+03  0.19720E+03  20303  0.00000E+00      0.000
    2930.0000  0.14900E-01  0.67000E-02  0.14900E-01  0.67000E-02 -0.42962E-01 -0.49406E+03  0.36452E+03 -0.51556E+03  0.36452E+03 -0.12338E+03 -0.17258E+03 -0.13449E+03 -0.11545E+03  0.00000E+00  0.00000E+00  0.19703E+03  0.71287E+03  0.19731E+03  20323  0.00000E+00      0.000
    2940.0000  0.24000E-01  0.10800E-01  0.24000E-01  0.10800E-01 -0.44731E-01 -0.49384E+03  0.36462E+03 -0.51534E+03  0.36462E+03 -0.12382E+03 -0.19260E+03 -0.14951E+03 -0.11399E+03  0.00000E+00  0.00000E+00  0.19627E+03  0.71287E+03  0.19753E+03  20343  0.00000E+00      0.000
    2950.0000 -0.13180E+00  0.82000E-02 -0.13180E+00  0.82000E-02 -0.45535E-01 -0.49360E+03  0.36479E+03 -0.51510E+03  0.36479E+03 -0.12428E+03 -0.18453E+03 -0.16599E+03 -0.11333E+03  0.00000E+00  0.00000E+00  0.19541E+03  0.71302E+03  0.19792E+03  20383  0.00000E+00      0.000
    2960.0000  0.31500E-01  0.14100E-01  0.31500E-01  0.14100E-01 -0.45720E-01 -0.49348E+03  0.36488E+03 -0.51497E+03  0.36488E+03 -0.12473E+03 -0.22799E+03 -0.17606E+03 -0.11318E+03  0.00000E+00  0.00000E+00  0.19475E+03  0.71308E+03  0.19811E+03  20424  0.00000E+00      0.000
    2970.0000  0.52500E-01  0.23500E-01  0.52500E-01  0.23500E-01 -0.45552E-01 -0.49302E+03  0.36508E+03 -0.51452E+03  0.36508E+03 -0.12519E+03 -0.29495E+03 -0.20326E+03 -0.11332E+03  0.00000E+00  0.00000E+00  0.19363E+03  0.71308E+03  0.19856E+03  20444  0.00000E+00      0.000
    2980.0000  0.53600E-01  0.24000E-01  0.53600E-01  0.24000E-01 -0.45237E-01 -0.49437E+03  0.36526E+03 -0.51587E+03  0.36526E+03 -0.12564E+03 -0.20321E+03 -0.16387E+03 -0.11357E+03  0.00000E+00  0.00000E+00  0.19436E+03  0.71483E+03  0.19896E+03  20526  0.00000E+00      0.000
    2990.0000  0.29300E-01  0.13100E-01  0.29300E-01  0.13100E-01 -0.44920E-01 -0.49392E+03  0.36546E+03 -0.51542E+03  0.36546E+03 -0.12609E+03 -0.25285E+03 -0.18660E+03 -0.11384E+03  0.00000E+00  0.00000E+00  0.19325E+03  0.71483E+03  0.19941E+03  20546  0.00000E+00      0.000
    3000.0000  0.56700E-01  0.86500E-01  0.56700E-01  0.86500E-01 -0.44673E-01 -0.49334E+03  0.36590E+03 -0.51484E+03  0.36590E+03 -0.12654E+03 -0.35085E+03 -0.22039E+03 -0.11404E+03  0.00000E+00  0.00000E+00  0.19182E+03  0.71483E+03  0.19999E+03  20566  0.00000E+00      0.000
    3010.0000 -0.46980E+00  0.74100E-01 -0.46980E+00  0.74100E-01 -0.44508E-01 -0.49382E+03  0.36666E+03 -0.51532E+03  0.36666E+03 -0.12699E+03 -0.17708E+03 -0.22794E+03 -0.11418E+03  0.00000E+00  0.00000E+00  0.19108E+03  0.71556E+03  0.20024E+03  20628  0.00000E+00      0.000
    3020.0000  0.24500E-01  0.32770E+00  0.24500E-01  0.32770E+00 -0.44387E-01 -0.49605E+03  0.36811E+03 -0.51755E+03  0.36811E+03 -0.12743E+03 -0.20943E+03 -0.20027E+03 -0.11427E+03  0.00000E+00  0.00000E+00  0.19152E+03  0.71793E+03  0.20038E+03  20732  0.00000E+00      0.000
    3030.0000  0.10700E-01  0.25840E+00  0.10700E-01  0.25840E+00 -0.44254E-01 -0.50508E+03  0.37022E+03 -0.52658E+03  0.37022E+03 -0.12788E+03 -0.11936E+03 -0.88080E+02 -0.11438E+03  0.00000E+00  0.00000E+00  0.19801E+03  0.72707E+03  0.20049E+03  20831  0.00000E+00      0.000
    3040.0000 -0.21990E+00  0.20040E+00 -0.21990E+00  0.20040E+00 -0.44047E-01 -0.50701E+03  0.37215E+03 -0.52851E+03  0.37215E+03 -0.12832E+03 -0.11115E+03 -0.96903E+02 -0.11455E+03  0.00000E+00  0.00000E+00  0.19757E+03  0.72908E+03  0.20057E+03  20934  0.00000E+00      0.000
    3050.0000  0.28100E-01  0.37740E+00  0.28101E-01  0.37740E+00 -0.43722E-01 -0.51510E+03  0.37623E+03 -0.53660E+03  0.37623E+03 -0.12876E+03 -0.11606E+03 -0.65607E+02 -0.11482E+03  0.00000E+00  0.00000E+00  0.20130E+03  0.73744E+03  0.20084E+03  21030  0.00000E+00      0.000
    3060.0000  0.42300E-01  0.47340E+00  0.42300E-01  0.47340E+00 -0.43249E-01 -0.51618E+03  0.37996E+03 -0.53768E+03  0.37996E+03 -0.12919E+03 -0.15370E+03 -0.97307E+02 -0.11521E+03  0.00000E+00  0.00000E+00  0.19824E+03  0.73883E+03  0.20115E+03  21091  0.00000E+00      0.000
    3068.0000  0.51000E-01  0.49250E+00  0.51000E-01  0.49250E+00 -0.42758E-01 -0.52385E+03  0.38392E+03 -0.54535E+03  0.38392E+03 -0.12954E+03 -0.12196E+03 -0.72149E+02 -0.11562E+03  0.00000E+00  0.00000E+00  0.20159E+03  0.74689E+03  0.20154E+03  21177  0.00000E+00      0.000
    3070.0000  0.52400E-01  0.48690E+00  0.52400E-01  0.48690E+00 -0.42620E-01 -0.52374E+03  0.38493E+03 -0.54524E+03  0.38493E+03 -0.12962E+03 -0.13966E+03 -0.81039E+02 -0.11573E+03  0.00000E+00  0.00000E+00  0.20039E+03  0.74689E+03  0.20165E+03  21181  0.00000E+00      0.000
    3080.0000  0.45250E+00  0.00000E+00  0.45250E+00  0.00000E+00 -0.41839E-01 -0.52180E+03  0.38742E+03 -0.54329E+03  0.38742E+03 -0.13004E+03 -0.26522E+05 -0.27664E+03 -0.11637E+03  0.00000E+00  0.00000E+00  0.19529E+03  0.74690E+03  0.20361E+03  21202  0.00000E+00      0.000
    3090.0000  0.25670E+00  0.42000E-02  0.10980E+00  0.42000E-02 -0.40940E-01 -0.51846E+03  0.38743E+03 -0.54159E+03  0.38743E+03 -0.13046E+03 -0.10000E+06 -0.22004E+04 -0.11711E+03  0.00000E+00  0.00000E+00  0.19316E+03  0.74695E+03  0.20536E+03  21236  0.00000E+00      0.000
    3100.0000  0.28220E+00  0.12600E-01  0.28220E+00  0.12600E-01 -0.40037E-01 -0.52679E+03  0.38751E+03 -0.54996E+03  0.38751E+03 -0.13086E+03 -0.13764E+03 -0.11656E+03 -0.11786E+03  0.00000E+00  0.00000E+00  0.20105E+03  0.75751E+03  0.20754E+03  21380  0.00000E+00      0.000
    3110.0000  0.24970E+00  0.23000E-01  0.24970E+00  0.23000E-01 -0.39360E-01 -0.53534E+03  0.38762E+03 -0.55852E+03  0.38762E+03 -0.13126E+03 -0.11038E+03 -0.88608E+02 -0.11842E+03  0.00000E+00  0.00000E+00  0.20909E+03  0.76766E+03  0.20914E+03  21550  0.00000E+00      0.000
    3120.0000 -0.68700E+00  0.62500E-01 -0.68700E+00  0.62500E-01 -0.39219E-01 -0.53467E+03  0.38820E+03 -0.55785E+03  0.38820E+03 -0.13165E+03 -0.10592E+03 -0.11331E+03 -0.11853E+03  0.00000E+00  0.00000E+00  0.20750E+03  0.76924E+03  0.21139E+03  21614  0.00000E+00      0.000
    3130.0000  0.13350E+00  0.22780E+00  0.13350E+00  0.22780E+00 -0.39810E-01 -0.54609E+03  0.38961E+03 -0.56927E+03  0.38961E+03 -0.13204E+03 -0.11458E+03 -0.75330E+02 -0.11805E+03  0.00000E+00  0.00000E+00  0.21715E+03  0.78216E+03  0.21289E+03  21754  0.00000E+00      0.000
    3140.0000  0.10130E+00  0.36180E+00  0.10130E+00  0.36180E+00 -0.41206E-01 -0.54838E+03  0.39238E+03 -0.57156E+03  0.39238E+03 -0.13245E+03 -0.16315E+03 -0.10267E+03 -0.11690E+03  0.00000E+00  0.00000E+00  0.21634E+03  0.78550E+03  0.21394E+03  21838  0.00000E+00      0.000
    3150.0000  0.24000E-02  0.36090E+00  0.24004E-02  0.36090E+00 -0.56615E-01 -0.54953E+03  0.39512E+03 -0.57270E+03  0.39512E+03 -0.13290E+03 -0.15295E+03 -0.13385E+03 -0.10422E+03  0.00000E+00  0.00000E+00  0.21440E+03  0.78731E+03  0.21461E+03  21942  0.00000E+00      0.000
    3160.0000 -0.87700E-01  0.18540E+00 -0.87700E-01  0.18540E+00 -0.27706E+00 -0.54986E+03  0.39839E+03 -0.57304E+03  0.39839E+03 -0.13456E+03 -0.24886E+03 -0.21671E+03 -0.54061E+02  0.00000E+00  0.00000E+00  0.20981E+03  0.78838E+03  0.21534E+03  22007  0.00000E+00      0.000
    3170.0000 -0.40600E-01  0.21240E+00 -0.40600E-01  0.21240E+00 -0.29945E+00 -0.54947E+03  0.40099E+03 -0.57265E+03  0.40099E+03 -0.13757E+03 -0.75149E+03 -0.36976E+03 -0.52118E+02  0.00000E+00  0.00000E+00  0.20386E+03  0.78859E+03  0.21594E+03  22069  0.00000E+00      0.000
    3180.0000  0.72000E-01  0.27410E+00  0.10407E-01  0.27410E+00 -0.24879E+00 -0.54916E+03  0.40360E+03 -0.57240E+03  0.40360E+03 -0.14032E+03 -0.10000E+06 -0.87108E+03 -0.56497E+02  0.00000E+00  0.00000E+00  0.19826E+03  0.78891E+03  0.21650E+03  22116  0.00000E+00      0.000
    3190.0000  0.43600E-01  0.15720E+00  0.43600E-01  0.15720E+00 -0.19999E+00 -0.54908E+03  0.40509E+03 -0.57249E+03  0.40509E+03 -0.14253E+03 -0.86065E+05 -0.12475E+04 -0.61518E+02  0.00000E+00  0.00000E+00  0.19461E+03  0.78924E+03  0.21675E+03  22186  0.00000E+00      0.000
    3200.0000  0.13110E+00  0.00000E+00  0.12995E-02  0.00000E+00 -0.16748E+00 -0.54835E+03  0.40593E+03 -0.57245E+03  0.40593E+03 -0.14436E+03 -0.10000E+06 -0.12997E+05 -0.67260E+02  0.00000E+00  0.00000E+00  0.19183E+03  0.78927E+03  0.21682E+03  22206  0.00000E+00      0.000
    3210.0000  0.60500E-01  0.22000E-02  0.86977E-03  0.18561E-02 -0.14676E+00 -0.54719E+03  0.40593E+03 -0.57244E+03  0.40593E+03 -0.14591E+03 -0.10000E+06 -0.82782E+04 -0.70922E+02  0.00000E+00  0.00000E+00  0.19026E+03  0.78930E+03  0.21686E+03  22226  0.00000E+00      0.000
    3220.0000  0.14820E+00  0.16900E-01  0.11958E-02  0.16653E-01 -0.13104E+00 -0.54622E+03  0.40602E+03 -0.57246E+03  0.40602E+03 -0.14730E+03 -0.10000E+06 -0.66142E+04 -0.73699E+02  0.00000E+00  0.00000E+00  0.18881E+03  0.78948E+03  0.21702E+03  22274  0.00000E+00      0.000
    3230.0000  0.80000E-01  0.16300E-01  0.51273E-03  0.16274E-01 -0.11810E+00 -0.54543E+03  0.40615E+03 -0.57245E+03  0.40614E+03 -0.14853E+03 -0.10000E+06 -0.62805E+04 -0.76367E+02  0.00000E+00  0.00000E+00  0.18745E+03  0.78948E+03  0.21703E+03  22294  0.00000E+00      0.000
    3240.0000  0.37900E-01  0.11400E-01  0.33918E-03  0.11400E-01 -0.10794E+00 -0.54479E+03  0.40632E+03 -0.57244E+03  0.40632E+03 -0.14966E+03 -0.10000E+06 -0.58701E+04 -0.80177E+02  0.00000E+00  0.00000E+00  0.18614E+03  0.78953E+03  0.21708E+03  22314  0.00000E+00      0.000
    3250.0000  0.43100E-01  0.17400E-01  0.43100E-01  0.17400E-01 -0.96036E-01 -0.55235E+03  0.40651E+03 -0.58014E+03  0.40651E+03 -0.15068E+03 -0.18655E+03 -0.17096E+03 -0.84645E+02  0.00000E+00  0.00000E+00  0.19262E+03  0.79761E+03  0.21747E+03  22500  0.00000E+00      0.000
    3260.0000  0.16200E-01  0.73000E-02  0.16200E-01  0.73000E-02 -0.83767E-01 -0.55197E+03  0.40668E+03 -0.57976E+03  0.40667E+03 -0.15158E+03 -0.25529E+03 -0.21661E+03 -0.89248E+02  0.00000E+00  0.00000E+00  0.19118E+03  0.79761E+03  0.21785E+03  22520  0.00000E+00      0.000
    3270.0000  0.19900E-01  0.89000E-02  0.19900E-01  0.89000E-02 -0.72113E-01 -0.55181E+03  0.40675E+03 -0.57960E+03  0.40674E+03 -0.15235E+03 -0.28105E+03 -0.23728E+03 -0.93620E+02  0.00000E+00  0.00000E+00  0.19017E+03  0.79761E+03  0.21801E+03  22540  0.00000E+00      0.000
    3280.0000  0.97000E-02  0.43000E-02  0.97001E-02  0.43000E-02 -0.64666E-01 -0.55254E+03  0.40681E+03 -0.58033E+03  0.40681E+03 -0.15303E+03 -0.23764E+03 -0.20974E+03 -0.97567E+02  0.00000E+00  0.00000E+00  0.19016E+03  0.79848E+03  0.21815E+03  22601  0.00000E+00      0.000
    3290.0000  0.14900E-01  0.67000E-02  0.14900E-01  0.67000E-02 -0.61148E-01 -0.55242E+03  0.40688E+03 -0.58021E+03  0.40687E+03 -0.15366E+03 -0.26398E+03 -0.22517E+03 -0.10047E+03  0.00000E+00  0.00000E+00  0.18935E+03  0.79851E+03  0.21830E+03  22642  0.00000E+00      0.000
    3300.0000  0.25400E-01  0.11400E-01  0.25400E-01  0.11400E-01 -0.58147E-01 -0.55218E+03  0.40699E+03 -0.57997E+03  0.40698E+03 -0.15425E+03 -0.30924E+03 -0.24856E+03 -0.10294E+03  0.00000E+00  0.00000E+00  0.18840E+03  0.79851E+03  0.21854E+03  22662  0.00000E+00      0.000
    3310.0000  0.37800E-01  0.17000E-01  0.37800E-01  0.17000E-01 -0.55315E-01 -0.55194E+03  0.40710E+03 -0.57972E+03  0.40709E+03 -0.15482E+03 -0.35432E+03 -0.27162E+03 -0.10527E+03  0.00000E+00  0.00000E+00  0.18749E+03  0.79851E+03  0.21878E+03  22682  0.00000E+00      0.000
    3320.0000  0.39500E-01  0.17700E-01  0.39500E-01  0.17700E-01 -0.52536E-01 -0.55167E+03  0.40722E+03 -0.57945E+03  0.40721E+03 -0.15536E+03 -0.40738E+03 -0.29831E+03 -0.10756E+03  0.00000E+00  0.00000E+00  0.18656E+03  0.79851E+03  0.21905E+03  22702  0.00000E+00      0.000
    3330.0000  0.41400E-01  0.18600E-01  0.41400E-01  0.18600E-01 -0.49769E-01 -0.55133E+03  0.40737E+03 -0.57912E+03  0.40736E+03 -0.15587E+03 -0.49918E+03 -0.33416E+03 -0.10984E+03  0.00000E+00  0.00000E+00  0.18556E+03  0.79851E+03  0.21939E+03  22722  0.00000E+00      0.000
    3340.0000  0.41700E-01  0.18700E-01  0.41700E-01  0.18700E-01 -0.47011E-01 -0.55103E+03  0.40750E+03 -0.57881E+03  0.40750E+03 -0.15635E+03 -0.58662E+03 -0.36943E+03 -0.11211E+03  0.00000E+00  0.00000E+00  0.18464E+03  0.79851E+03  0.21969E+03  22742  0.00000E+00      0.000
    3350.0000  0.58300E-01  0.26100E-01  0.58300E-01  0.26100E-01 -0.44276E-01 -0.55057E+03  0.40771E+03 -0.57836E+03  0.40771E+03 -0.15681E+03 -0.13499E+04 -0.43291E+03 -0.11436E+03  0.00000E+00  0.00000E+00  0.18352E+03  0.79852E+03  0.22016E+03  22762  0.00000E+00      0.000
    3360.0000  0.31200E-01  0.14000E-01  0.31200E-01  0.14000E-01 -0.41586E-01 -0.55118E+03  0.40785E+03 -0.57897E+03  0.40785E+03 -0.15724E+03 -0.40818E+03 -0.36263E+03 -0.11658E+03  0.00000E+00  0.00000E+00  0.18356E+03  0.79945E+03  0.22047E+03  22872  0.00000E+00      0.000
    3370.0000  0.38100E-01  0.85000E-01  0.38100E-01  0.85000E-01 -0.38967E-01 -0.55129E+03  0.40826E+03 -0.57908E+03  0.40825E+03 -0.15764E+03 -0.38296E+03 -0.37305E+03 -0.11874E+03  0.00000E+00  0.00000E+00  0.18289E+03  0.79989E+03  0.22081E+03  22934  0.00000E+00      0.000
    3380.0000  0.17100E-01  0.16450E+00  0.17100E-01  0.16450E+00 -0.36633E-01 -0.55188E+03  0.40952E+03 -0.57967E+03  0.40951E+03 -0.15802E+03 -0.38459E+03 -0.41090E+03 -0.12093E+03  0.00000E+00  0.00000E+00  0.18188E+03  0.80072E+03  0.22104E+03  22998  0.00000E+00      0.000
    3390.0000 -0.28520E+00  0.91900E-01 -0.28520E+00  0.91900E-01 -0.35153E-01 -0.56303E+03  0.41097E+03 -0.59082E+03  0.41097E+03 -0.15837E+03 -0.84895E+02 -0.17963E+03 -0.12367E+03  0.00000E+00  0.00000E+00  0.19124E+03  0.81198E+03  0.22115E+03  23143  0.00000E+00      0.000
    3400.0000  0.14800E-01  0.37060E+00  0.14800E-01  0.37060E+00 -0.33554E-01 -0.56307E+03  0.41428E+03 -0.59085E+03  0.41427E+03 -0.15872E+03 -0.17641E+03 -0.18487E+03 -0.12664E+03  0.00000E+00  0.00000E+00  0.18766E+03  0.81215E+03  0.22129E+03  23205  0.00000E+00      0.000
    3410.0000  0.35500E-01  0.52730E+00  0.35500E-01  0.52730E+00 -0.31935E-01 -0.57102E+03  0.41826E+03 -0.59881E+03  0.41825E+03 -0.15904E+03 -0.97119E+02 -0.17848E+03 -0.12965E+03  0.00000E+00  0.00000E+00  0.19130E+03  0.82031E+03  0.22150E+03  23307  0.00000E+00      0.000
    3420.0000 -0.33490E+00  0.43790E+00 -0.33490E+00  0.43790E+00 -0.30350E-01 -0.57138E+03  0.42281E+03 -0.59917E+03  0.42280E+03 -0.15936E+03 -0.13606E+03 -0.22106E+03 -0.13260E+03  0.00000E+00  0.00000E+00  0.18669E+03  0.82101E+03  0.22184E+03  23369  0.00000E+00      0.000
    3430.0000  0.50700E-01  0.52710E+00  0.50699E-01  0.52710E+00 -0.28830E-01 -0.57907E+03  0.42718E+03 -0.60686E+03  0.42718E+03 -0.15965E+03 -0.97175E+02 -0.23860E+03 -0.13542E+03  0.00000E+00  0.00000E+00  0.18983E+03  0.82909E+03  0.22222E+03  23473  0.00000E+00      0.000
    3440.0000 -0.18780E+01  0.10390E+00 -0.18780E+01  0.10390E+00 -0.27396E-01 -0.58130E+03  0.43140E+03 -0.60909E+03  0.43140E+03 -0.15993E+03 -0.66850E+02 -0.25347E+03 -0.13808E+03  0.00000E+00  0.00000E+00  0.18744E+03  0.83182E+03  0.22273E+03  23538  0.00000E+00      0.000
    3450.0000  0.31050E+00  0.00000E+00  0.31050E+00  0.00000E+00 -0.26062E-01 -0.58213E+03  0.43251E+03 -0.60992E+03  0.43250E+03 -0.16020E+03 -0.21138E+03 -0.22366E+03 -0.14056E+03  0.00000E+00  0.00000E+00  0.18684E+03  0.83583E+03  0.22591E+03  23596  0.00000E+00      0.000
